date,symbol,sector,exchange,open,high,low,close,volume,market_cap,price,daily_return
2023-06-12,MSFT,Technology,NASDAQ,400.46,409.39,396.7,409.15,7985578,2755661004.0,409.15,2.17
2023-06-13,MSFT,Technology,NASDAQ,409.15,434.12,403.52,421.65,8743243,3749824292.0,421.65,3.06
2023-06-14,MSFT,Technology,NASDAQ,421.65,435.93,410.75,431.1,23170021,3294376688.0,431.1,2.24
2023-06-15,MSFT,Technology,NASDAQ,431.1,431.38,409.55,417.87,3839971,4168013834.0,417.87,-3.07
2023-06-16,MSFT,Technology,NASDAQ,417.87,431.81,405.61,422.01,5005458,2416490300.0,422.01,0.99
2023-06-19,MSFT,Technology,NASDAQ,422.01,432.34,410.89,423.22,1699260,994159835.0,423.22,0.29
2023-06-20,MSFT,Technology,NASDAQ,423.22,425.8,421.59,424.15,620579,2326894776.0,424.15,0.22
2023-06-21,MSFT,Technology,NASDAQ,424.15,424.66,393.26,400.91,1070671,3794407474.0,400.91,-5.48
2023-06-22,MSFT,Technology,NASDAQ,400.91,407.38,390.99,401.43,924044,1174763234.0,401.43,0.13
2023-06-23,MSFT,Technology,NASDAQ,401.43,405.42,385.43,390.54,1991405,2775962569.0,390.54,-2.71
2023-06-26,MSFT,Technology,NASDAQ,390.54,400.35,384.91,387.98,8516476,630638582.0,387.98,-0.66
2023-06-27,MSFT,Technology,NASDAQ,387.98,421.96,387.93,409.74,6151162,2083145192.0,409.74,5.61
2023-06-28,MSFT,Technology,NASDAQ,409.74,428.07,401.37,422.91,5211601,2774069380.0,422.91,3.21
2023-06-29,MSFT,Technology,NASDAQ,422.91,433.79,407.09,419.19,1243282,3009137569.0,419.19,-0.88
2023-06-30,MSFT,Technology,NASDAQ,419.19,431.73,406.62,416.96,1228098,2120747532.0,416.96,-0.53
2023-07-03,MSFT,Technology,NASDAQ,416.96,421.57,405.63,415.46,3532141,3395221943.0,415.46,-0.36
2023-07-04,MSFT,Technology,NASDAQ,415.46,434.67,415.36,428.32,6552077,2043989400.0,428.32,3.09
2023-07-05,MSFT,Technology,NASDAQ,428.32,440.72,420.88,435.25,2006478,3072239023.0,435.25,1.62
2023-07-06,MSFT,Technology,NASDAQ,435.25,438.99,415.05,416.53,1400865,3191386848.0,416.53,-4.3
2023-07-07,MSFT,Technology,NASDAQ,416.53,443.79,413.65,434.5,11214614,3903868891.0,434.5,4.31
2023-07-10,MSFT,Technology,NASDAQ,434.5,449.92,431.13,440.25,2317033,1315706287.0,440.25,1.32
2023-07-11,MSFT,Technology,NASDAQ,440.25,446.85,425.4,428.94,2102233,2712689711.0,428.94,-2.57
2023-07-12,MSFT,Technology,NASDAQ,428.94,462.86,426.87,458.33,3029215,1838006785.0,458.33,6.85
2023-07-13,MSFT,Technology,NASDAQ,458.33,462.19,436.59,441.56,566696,3521967743.0,441.56,-3.66
2023-07-14,MSFT,Technology,NASDAQ,441.56,443.69,419.97,421.29,5475834,3507230803.0,421.29,-4.59
2023-07-17,MSFT,Technology,NASDAQ,421.29,430.54,421.0,421.33,2454934,925421209.0,421.33,0.01
2023-07-18,MSFT,Technology,NASDAQ,421.33,425.66,413.57,424.03,10248589,3503506976.0,424.03,0.64
2023-07-19,MSFT,Technology,NASDAQ,424.03,435.04,401.97,409.87,7820789,2593331377.0,409.87,-3.34
2023-07-20,MSFT,Technology,NASDAQ,409.87,418.19,405.77,409.0,2564860,1523350220.0,409.0,-0.21
2023-07-21,MSFT,Technology,NASDAQ,409.0,439.97,402.68,432.49,3838931,2125158958.0,432.49,5.74
2023-07-24,MSFT,Technology,NASDAQ,432.49,441.84,427.95,439.32,6095193,1249292745.0,439.32,1.58
2023-07-25,MSFT,Technology,NASDAQ,439.32,442.15,414.78,419.94,4361037,3704438436.0,419.94,-4.41
2023-07-26,MSFT,Technology,NASDAQ,419.94,443.89,416.63,432.92,2239596,2095039016.0,432.92,3.09
2023-07-27,MSFT,Technology,NASDAQ,432.92,433.68,424.9,426.79,2518052,3894321794.0,426.79,-1.42
2023-07-28,MSFT,Technology,NASDAQ,426.79,431.65,415.7,416.23,11711699,2748687218.0,416.23,-2.48
2023-07-31,MSFT,Technology,NASDAQ,416.23,425.58,405.63,422.78,5625133,476537455.0,422.78,1.57
2023-08-01,MSFT,Technology,NASDAQ,422.78,445.3,416.88,436.04,1296641,491064914.0,436.04,3.14
2023-08-02,MSFT,Technology,NASDAQ,436.04,445.86,433.41,443.86,1499241,2366477006.0,443.86,1.79
2023-08-03,MSFT,Technology,NASDAQ,443.86,449.61,434.8,445.33,4017337,1623370467.0,445.33,0.33
2023-08-04,MSFT,Technology,NASDAQ,445.33,459.05,432.35,451.3,5280479,2071283484.0,451.3,1.34
2023-08-07,MSFT,Technology,NASDAQ,451.3,456.33,440.43,444.11,11039408,2312769145.0,444.11,-1.59
2023-08-08,MSFT,Technology,NASDAQ,444.11,474.23,434.4,463.42,5742495,2867269460.0,463.42,4.35
2023-08-09,MSFT,Technology,NASDAQ,463.42,469.44,457.42,464.67,503802,4332261408.0,464.67,0.27
2023-08-10,MSFT,Technology,NASDAQ,464.67,472.41,452.56,465.02,5826506,1130681294.0,465.02,0.07
2023-08-11,MSFT,Technology,NASDAQ,465.02,471.66,451.18,465.28,1119531,4164400390.0,465.28,0.06
2023-08-14,MSFT,Technology,NASDAQ,465.28,471.69,462.56,462.63,561266,2111538193.0,462.63,-0.57
2023-08-15,MSFT,Technology,NASDAQ,462.63,473.38,435.54,442.93,371245,2339450811.0,442.93,-4.26
2023-08-16,MSFT,Technology,NASDAQ,442.93,451.52,431.81,443.78,9078320,4057530891.0,443.78,0.19
2023-08-17,MSFT,Technology,NASDAQ,443.78,446.75,428.29,430.84,2111957,1710232447.0,430.84,-2.92
2023-08-18,MSFT,Technology,NASDAQ,430.84,441.28,403.22,407.21,2933867,3575401777.0,407.21,-5.48
2023-08-21,MSFT,Technology,NASDAQ,407.21,423.01,395.96,419.96,436028,2181853268.0,419.96,3.13
2023-08-22,MSFT,Technology,NASDAQ,419.96,428.55,406.24,410.96,11266433,2066136192.0,410.96,-2.14
2023-08-23,MSFT,Technology,NASDAQ,410.96,427.13,402.11,416.03,7037635,1258123967.0,416.03,1.23
2023-08-24,MSFT,Technology,NASDAQ,416.03,428.21,397.06,407.59,2674912,2231646566.0,407.59,-2.03
2023-08-25,MSFT,Technology,NASDAQ,407.59,436.26,404.27,426.03,369678,3047651969.0,426.03,4.52
2023-08-28,MSFT,Technology,NASDAQ,426.03,427.61,417.93,422.42,7757063,1342574832.0,422.42,-0.85
2023-08-29,MSFT,Technology,NASDAQ,422.42,424.39,414.57,419.75,2319488,2891189387.0,419.75,-0.63
2023-08-30,MSFT,Technology,NASDAQ,419.75,426.81,415.95,417.05,12547764,2465692142.0,417.05,-0.64
2023-08-31,MSFT,Technology,NASDAQ,417.05,423.68,400.69,411.11,1054397,910925912.0,411.11,-1.42
2023-09-01,MSFT,Technology,NASDAQ,411.11,422.6,394.79,396.32,1064502,3548860734.0,396.32,-3.6
2023-09-04,MSFT,Technology,NASDAQ,396.32,403.8,396.31,400.57,18742274,3789733802.0,400.57,1.07
2023-09-05,MSFT,Technology,NASDAQ,400.57,423.02,388.66,412.56,10318789,3065009782.0,412.56,2.99
2023-09-06,MSFT,Technology,NASDAQ,412.56,412.87,402.04,411.67,6060404,1580805858.0,411.67,-0.21
2023-09-07,MSFT,Technology,NASDAQ,411.67,435.3,406.82,425.83,1503054,2435236377.0,425.83,3.44
2023-09-08,MSFT,Technology,NASDAQ,425.83,441.83,413.94,440.56,8070969,624750100.0,440.56,3.46
2023-09-11,MSFT,Technology,NASDAQ,440.56,452.8,425.31,430.84,1597857,1046993376.0,430.84,-2.21
2023-09-12,MSFT,Technology,NASDAQ,430.84,441.62,429.37,436.12,946827,2800634616.0,436.12,1.22
2023-09-13,MSFT,Technology,NASDAQ,436.12,445.77,427.13,429.0,4903761,3911649830.0,429.0,-1.63
2023-09-14,MSFT,Technology,NASDAQ,429.0,437.49,428.35,428.63,1845360,4218260858.0,428.63,-0.09
2023-09-15,MSFT,Technology,NASDAQ,428.63,458.18,426.45,446.25,771537,601832067.0,446.25,4.11
2023-09-18,MSFT,Technology,NASDAQ,446.25,452.79,436.05,439.71,2164602,2365476983.0,439.71,-1.47
2023-09-19,MSFT,Technology,NASDAQ,439.71,452.61,432.58,434.59,41659313,3616613326.0,434.59,-1.16
2023-09-20,MSFT,Technology,NASDAQ,434.59,450.9,424.61,447.25,11353671,1278596286.0,447.25,2.91
2023-09-21,MSFT,Technology,NASDAQ,447.25,457.03,436.4,452.51,2445903,1835787886.0,452.51,1.18
2023-09-22,MSFT,Technology,NASDAQ,452.51,465.01,449.14,454.73,7862628,763680157.0,454.73,0.49
2023-09-25,MSFT,Technology,NASDAQ,454.73,475.53,452.48,471.78,34950224,3117774506.0,471.78,3.75
2023-09-26,MSFT,Technology,NASDAQ,471.78,478.41,464.34,467.43,2023166,4071569982.0,467.43,-0.92
2023-09-27,MSFT,Technology,NASDAQ,467.43,504.03,458.43,489.37,4985995,4342668280.0,489.37,4.69
2023-09-28,MSFT,Technology,NASDAQ,489.37,492.02,476.21,489.63,4749066,1043616097.0,489.63,0.05
2023-09-29,MSFT,Technology,NASDAQ,489.63,502.26,479.43,497.79,3603430,2017719748.0,497.79,1.67
2023-10-02,MSFT,Technology,NASDAQ,497.79,509.7,476.13,479.02,7103423,4546522664.0,479.02,-3.77
2023-10-03,MSFT,Technology,NASDAQ,479.02,500.58,472.02,496.24,2676898,3577698234.0,496.24,3.59
2023-10-04,MSFT,Technology,NASDAQ,496.24,506.28,481.32,485.9,1827698,832832545.0,485.9,-2.09
2023-10-05,MSFT,Technology,NASDAQ,485.9,511.08,477.97,496.22,12791005,2035406046.0,496.22,2.12
2023-10-06,MSFT,Technology,NASDAQ,496.22,500.33,479.59,479.86,828114,1836411237.0,479.86,-3.3
2023-10-09,MSFT,Technology,NASDAQ,479.86,481.36,464.81,466.53,1105499,1813624703.0,466.53,-2.78
2023-10-10,MSFT,Technology,NASDAQ,466.53,471.68,464.2,470.1,3655319,4483826594.0,470.1,0.77
2023-10-11,MSFT,Technology,NASDAQ,470.1,497.45,461.53,491.1,1783204,1375956704.0,491.1,4.47
2023-10-12,MSFT,Technology,NASDAQ,491.1,494.9,458.72,472.33,12347640,2630149704.0,472.33,-3.82
2023-10-13,MSFT,Technology,NASDAQ,472.33,479.35,458.21,478.27,3176588,4097690812.0,478.27,1.26
2023-10-16,MSFT,Technology,NASDAQ,478.27,499.66,467.37,490.96,3178862,4424929960.0,490.96,2.65
2023-10-17,MSFT,Technology,NASDAQ,490.96,507.75,486.16,494.86,2521392,825312875.0,494.86,0.79
2023-10-18,MSFT,Technology,NASDAQ,494.86,499.78,475.54,490.2,1586942,1399321683.0,490.2,-0.94
2023-10-19,MSFT,Technology,NASDAQ,490.2,503.99,488.86,496.78,8113762,3025012493.0,496.78,1.34
2023-10-20,MSFT,Technology,NASDAQ,496.78,517.6,482.82,511.75,2392957,4849973248.0,511.75,3.01
2023-10-23,MSFT,Technology,NASDAQ,511.75,522.78,498.74,510.95,1945392,4762281911.0,510.95,-0.16
2023-10-24,MSFT,Technology,NASDAQ,510.95,516.66,497.6,512.57,2541397,4408903279.0,512.57,0.32
2023-10-25,MSFT,Technology,NASDAQ,512.57,535.32,503.23,526.79,944850,3038402834.0,526.79,2.77
2023-10-26,MSFT,Technology,NASDAQ,526.79,552.45,520.63,542.68,4680381,819158737.0,542.68,3.02
2023-10-27,MSFT,Technology,NASDAQ,542.68,542.74,532.24,541.96,1151754,1162337170.0,541.96,-0.13
2023-10-30,MSFT,Technology,NASDAQ,541.96,550.09,518.04,523.39,329594,3028671661.0,523.39,-3.43
2023-10-31,MSFT,Technology,NASDAQ,523.39,531.14,492.45,500.91,4461693,2180423806.0,500.91,-4.29
2023-11-01,MSFT,Technology,NASDAQ,500.91,501.71,489.01,492.45,4800778,4442340626.0,492.45,-1.69
2023-11-02,MSFT,Technology,NASDAQ,492.45,503.6,481.17,500.98,7563144,2747861397.0,500.98,1.73
2023-11-03,MSFT,Technology,NASDAQ,500.98,509.34,496.35,501.39,273062,1082098481.0,501.39,0.08
2023-11-06,MSFT,Technology,NASDAQ,501.39,507.39,479.82,493.41,1982427,977716079.0,493.41,-1.59
2023-11-07,MSFT,Technology,NASDAQ,493.41,502.08,479.94,485.97,2496675,3863811183.0,485.97,-1.51
2023-11-08,MSFT,Technology,NASDAQ,485.97,497.3,475.99,487.8,745811,4561393845.0,487.8,0.38
2023-11-09,MSFT,Technology,NASDAQ,487.8,493.24,467.44,476.09,981215,4388888072.0,476.09,-2.4
2023-11-10,MSFT,Technology,NASDAQ,476.09,488.65,467.62,468.65,11922447,2469010015.0,468.65,-1.56
2023-11-13,MSFT,Technology,NASDAQ,468.65,480.6,454.18,464.76,4712178,4625902231.0,464.76,-0.83
2023-11-14,MSFT,Technology,NASDAQ,464.76,478.82,459.47,477.49,722482,4389094029.0,477.49,2.74
2023-11-15,MSFT,Technology,NASDAQ,477.49,488.24,471.15,485.52,1206275,4601328140.0,485.52,1.68
2023-11-16,MSFT,Technology,NASDAQ,485.52,496.81,472.49,484.6,8273808,2900120911.0,484.6,-0.19
2023-11-17,MSFT,Technology,NASDAQ,484.6,524.67,480.9,514.9,6159441,4855437349.0,514.9,6.25
2023-11-20,MSFT,Technology,NASDAQ,514.9,525.84,514.07,520.49,2365458,3729472985.0,520.49,1.09
2023-11-21,MSFT,Technology,NASDAQ,520.49,525.36,513.56,521.63,17511963,4768695801.0,521.63,0.22
2023-11-22,MSFT,Technology,NASDAQ,521.63,523.98,521.4,523.51,11357148,702904474.0,523.51,0.36
2023-11-23,MSFT,Technology,NASDAQ,523.51,533.77,519.98,528.75,529803,1991093266.0,528.75,1.0
2023-11-24,MSFT,Technology,NASDAQ,528.75,538.78,504.08,519.66,882383,725795575.0,519.66,-1.72
2023-11-27,MSFT,Technology,NASDAQ,519.66,527.7,514.55,520.4,6743401,1803628737.0,520.4,0.14
2023-11-28,MSFT,Technology,NASDAQ,520.4,526.4,518.13,522.72,840719,2366909459.0,522.72,0.45
2023-11-29,MSFT,Technology,NASDAQ,522.72,532.53,510.18,513.3,674786,2366778624.0,513.3,-1.8
2023-11-30,MSFT,Technology,NASDAQ,513.3,531.22,498.58,520.28,4808142,3613487140.0,520.28,1.36
2023-12-01,MSFT,Technology,NASDAQ,520.28,534.52,516.53,528.86,2993068,2939963326.0,528.86,1.65
2023-12-04,MSFT,Technology,NASDAQ,528.86,541.49,491.13,506.2,4118794,2245552943.0,506.2,-4.28
2023-12-05,MSFT,Technology,NASDAQ,506.2,512.63,506.11,509.44,3673170,605064209.0,509.44,0.64
2023-12-06,MSFT,Technology,NASDAQ,509.44,521.42,495.45,519.63,8918674,2728964193.0,519.63,2.0
2023-12-07,MSFT,Technology,NASDAQ,519.63,540.8,509.58,539.47,7827514,1480790565.0,539.47,3.82
2023-12-08,MSFT,Technology,NASDAQ,539.47,539.57,528.46,533.08,1849264,3364499106.0,533.08,-1.18
2023-12-11,MSFT,Technology,NASDAQ,533.08,548.22,520.15,523.84,3233234,1385599731.0,523.84,-1.73
2023-12-12,MSFT,Technology,NASDAQ,523.84,538.9,521.1,534.93,3279743,4160483396.0,534.93,2.12
2023-12-13,MSFT,Technology,NASDAQ,534.93,542.7,529.49,541.93,2477910,1004574896.0,541.93,1.31
2023-12-14,MSFT,Technology,NASDAQ,541.93,543.81,529.98,534.07,4385206,2836136085.0,534.07,-1.45
2023-12-15,MSFT,Technology,NASDAQ,534.07,539.1,527.76,534.74,1121195,5193663781.0,534.74,0.13
2023-12-18,MSFT,Technology,NASDAQ,534.74,546.07,508.8,510.79,1631315,2135959409.0,510.79,-4.48
2023-12-19,MSFT,Technology,NASDAQ,510.79,521.67,489.65,499.19,3516948,914899204.0,499.19,-2.27
2023-12-20,MSFT,Technology,NASDAQ,499.19,502.46,492.17,494.07,8477969,2847555984.0,494.07,-1.03
2023-12-21,MSFT,Technology,NASDAQ,494.07,518.21,480.18,507.05,517413,3128659925.0,507.05,2.63
2023-12-22,MSFT,Technology,NASDAQ,507.05,522.78,503.06,519.06,1433712,1734003041.0,519.06,2.37
2023-12-25,MSFT,Technology,NASDAQ,519.06,527.21,504.32,510.87,4469132,1848742725.0,510.87,-1.58
2023-12-26,MSFT,Technology,NASDAQ,510.87,528.67,502.23,515.94,3457883,3761493318.0,515.94,0.99
2023-12-27,MSFT,Technology,NASDAQ,515.94,539.52,512.37,535.8,1269039,1233268987.0,535.8,3.85
2023-12-28,MSFT,Technology,NASDAQ,535.8,563.56,527.95,553.67,4992779,1119416916.0,553.67,3.33
2023-12-29,MSFT,Technology,NASDAQ,553.67,554.38,535.24,547.04,4142474,1441673666.0,547.04,-1.2
2024-01-01,MSFT,Technology,NASDAQ,547.04,549.22,523.31,524.57,4776171,4125449364.0,524.57,-4.11
2024-01-02,MSFT,Technology,NASDAQ,524.57,545.28,511.48,535.57,2123205,3728631108.0,535.57,2.1
2024-01-03,MSFT,Technology,NASDAQ,535.57,538.05,526.68,534.15,2490295,5252730617.0,534.15,-0.27
2024-01-04,MSFT,Technology,NASDAQ,534.15,559.21,529.79,548.21,1464328,2203442935.0,548.21,2.63
2024-01-05,MSFT,Technology,NASDAQ,548.21,559.46,520.38,523.4,1347645,611171158.0,523.4,-4.53
2024-01-08,MSFT,Technology,NASDAQ,523.4,537.87,521.47,523.71,1345395,811354463.0,523.71,0.06
2024-01-09,MSFT,Technology,NASDAQ,523.71,535.18,495.34,507.76,2629711,4876024144.0,507.76,-3.05
2024-01-10,MSFT,Technology,NASDAQ,507.76,519.01,504.76,505.35,26629865,1500124459.0,505.35,-0.48
2024-01-11,MSFT,Technology,NASDAQ,505.35,507.41,490.01,500.22,3012447,2723799100.0,500.22,-1.02
2024-01-12,MSFT,Technology,NASDAQ,500.22,518.8,494.2,504.1,5110009,1069570438.0,504.1,0.78
2024-01-15,MSFT,Technology,NASDAQ,504.1,514.27,483.15,490.05,985667,1862924370.0,490.05,-2.79
2024-01-16,MSFT,Technology,NASDAQ,490.05,507.0,479.79,499.37,1025533,934001366.0,499.37,1.9
2024-01-17,MSFT,Technology,NASDAQ,499.37,512.77,467.65,481.44,5100631,2156646003.0,481.44,-3.59
2024-01-18,MSFT,Technology,NASDAQ,481.44,496.19,467.89,491.92,8887007,3022249260.0,491.92,2.18
2024-01-19,MSFT,Technology,NASDAQ,491.92,503.16,486.77,498.6,2401361,4849520932.0,498.6,1.36
2024-01-22,MSFT,Technology,NASDAQ,498.6,510.6,494.78,504.16,14499653,2627687508.0,504.16,1.12
2024-01-23,MSFT,Technology,NASDAQ,504.16,513.65,493.85,512.5,1324799,4750677032.0,512.5,1.65
2024-01-24,MSFT,Technology,NASDAQ,512.5,523.46,504.6,511.18,4875454,4995806501.0,511.18,-0.26
2024-01-25,MSFT,Technology,NASDAQ,511.18,513.52,484.36,492.19,19848690,2468071961.0,492.19,-3.71
2024-01-26,MSFT,Technology,NASDAQ,492.19,498.31,474.04,477.1,3187530,2125489463.0,477.1,-3.07
2024-01-29,MSFT,Technology,NASDAQ,477.1,481.89,474.18,478.42,22536758,3463627307.0,478.42,0.28
2024-01-30,MSFT,Technology,NASDAQ,478.42,486.52,467.54,468.32,786535,2940338492.0,468.32,-2.11
2024-01-31,MSFT,Technology,NASDAQ,468.32,471.45,463.38,470.85,1689330,1513468756.0,470.85,0.54
2024-02-01,MSFT,Technology,NASDAQ,470.85,480.93,469.52,478.16,3709141,2679684793.0,478.16,1.55
2024-02-02,MSFT,Technology,NASDAQ,478.16,490.82,464.95,467.36,4517423,1264073828.0,467.36,-2.26
2024-02-05,MSFT,Technology,NASDAQ,467.36,488.38,460.34,476.51,3043775,4638926608.0,476.51,1.96
2024-02-06,MSFT,Technology,NASDAQ,476.51,505.24,468.82,500.28,14477910,4539658060.0,500.28,4.99
2024-02-07,MSFT,Technology,NASDAQ,500.28,513.9,455.91,468.08,3175361,2396637044.0,468.08,-6.44
2024-02-08,MSFT,Technology,NASDAQ,468.08,477.84,441.69,454.35,4932518,1853653395.0,454.35,-2.93
2024-02-09,MSFT,Technology,NASDAQ,454.35,455.03,438.59,440.81,9759635,3728011510.0,440.81,-2.98
2024-02-12,MSFT,Technology,NASDAQ,440.81,458.38,440.51,451.33,3180497,2123455948.0,451.33,2.39
2024-02-13,MSFT,Technology,NASDAQ,451.33,476.52,449.29,462.65,4204633,1776135810.0,462.65,2.51
2024-02-14,MSFT,Technology,NASDAQ,462.65,484.09,461.61,475.51,12308747,4483836705.0,475.51,2.78
2024-02-15,MSFT,Technology,NASDAQ,475.51,481.03,460.3,460.67,6592363,4550652373.0,460.67,-3.12
2024-02-16,MSFT,Technology,NASDAQ,460.67,487.93,459.45,477.72,1240939,1351619353.0,477.72,3.7
2024-02-19,MSFT,Technology,NASDAQ,477.72,494.54,470.92,488.77,850515,2887652679.0,488.77,2.31
2024-02-20,MSFT,Technology,NASDAQ,488.77,491.82,473.71,479.36,319436,2841486800.0,479.36,-1.93
2024-02-21,MSFT,Technology,NASDAQ,479.36,481.24,473.85,475.7,1147529,4386034012.0,475.7,-0.76
2024-02-22,MSFT,Technology,NASDAQ,475.7,488.99,460.05,464.66,1856952,4204603353.0,464.66,-2.32
2024-02-23,MSFT,Technology,NASDAQ,464.66,476.64,452.21,461.78,7582069,965509335.0,461.78,-0.62
2024-02-26,MSFT,Technology,NASDAQ,461.78,471.21,448.64,470.64,1243712,3365546508.0,470.64,1.92
2024-02-27,MSFT,Technology,NASDAQ,470.64,476.47,451.03,452.98,2942927,593174774.0,452.98,-3.75
2024-02-28,MSFT,Technology,NASDAQ,452.98,467.95,440.21,454.94,2738210,1874185880.0,454.94,0.43
2024-02-29,MSFT,Technology,NASDAQ,454.94,474.86,448.62,465.97,3505465,3985380460.0,465.97,2.42
2024-03-01,MSFT,Technology,NASDAQ,465.97,479.33,460.43,471.81,2366759,674704349.0,471.81,1.25
2024-03-04,MSFT,Technology,NASDAQ,471.81,489.49,468.34,484.17,2048162,4523118799.0,484.17,2.62
2024-03-05,MSFT,Technology,NASDAQ,484.17,508.58,469.68,506.74,12121941,2096249264.0,506.74,4.66
2024-03-06,MSFT,Technology,NASDAQ,506.74,531.39,504.06,528.44,1086030,1676613940.0,528.44,4.28
2024-03-07,MSFT,Technology,NASDAQ,528.44,554.3,517.05,541.8,1958620,839376472.0,541.8,2.53
2024-03-08,MSFT,Technology,NASDAQ,541.8,546.43,532.14,535.46,7527703,1081596606.0,535.46,-1.17
2024-03-11,MSFT,Technology,NASDAQ,535.46,537.97,512.4,523.52,18110354,1313909690.0,523.52,-2.23
2024-03-12,MSFT,Technology,NASDAQ,523.52,536.61,508.58,518.19,11058005,3381571433.0,518.19,-1.02
2024-03-13,MSFT,Technology,NASDAQ,518.19,527.52,516.04,523.53,8830246,540429618.0,523.53,1.03
2024-03-14,MSFT,Technology,NASDAQ,523.53,554.42,522.27,544.71,7452512,2933209211.0,544.71,4.05
2024-03-15,MSFT,Technology,NASDAQ,544.71,552.3,511.48,522.01,10142929,1882135450.0,522.01,-4.17
2024-03-18,MSFT,Technology,NASDAQ,522.01,542.88,518.67,527.11,10979387,1044984103.0,527.11,0.98
2024-03-19,MSFT,Technology,NASDAQ,527.11,550.2,515.7,542.51,16626232,4300291932.0,542.51,2.92
2024-03-20,MSFT,Technology,NASDAQ,542.51,546.07,524.01,526.18,6180764,3780938997.0,526.18,-3.01
2024-03-21,MSFT,Technology,NASDAQ,526.18,554.91,523.24,542.37,2463778,3786819421.0,542.37,3.08
2024-03-22,MSFT,Technology,NASDAQ,542.37,567.35,533.21,552.22,1055594,3423410895.0,552.22,1.82
2024-03-25,MSFT,Technology,NASDAQ,552.22,566.91,545.75,566.23,890079,2943836891.0,566.23,2.54
2024-03-26,MSFT,Technology,NASDAQ,566.23,575.36,546.48,549.22,1844142,4303553341.0,549.22,-3.0
2024-03-27,MSFT,Technology,NASDAQ,549.22,555.1,534.39,536.18,2386032,665252831.0,536.18,-2.38
2024-03-28,MSFT,Technology,NASDAQ,536.18,546.09,516.39,525.6,809382,1056669865.0,525.6,-1.97
2024-03-29,MSFT,Technology,NASDAQ,525.6,533.81,498.29,508.1,2826780,4156294095.0,508.1,-3.33
2024-04-01,MSFT,Technology,NASDAQ,508.1,533.35,502.79,529.87,14165384,1817731098.0,529.87,4.28
2024-04-02,MSFT,Technology,NASDAQ,529.87,538.84,512.19,524.71,10883935,4570525160.0,524.71,-0.97
2024-04-03,MSFT,Technology,NASDAQ,524.71,525.7,517.2,519.18,584578,2506785153.0,519.18,-1.06
2024-04-04,MSFT,Technology,NASDAQ,519.18,533.92,501.04,508.2,2513490,4170593603.0,508.2,-2.11
2024-04-05,MSFT,Technology,NASDAQ,508.2,512.22,489.0,490.85,5514489,2692838935.0,490.85,-3.41
2024-04-08,MSFT,Technology,NASDAQ,490.85,494.57,487.54,487.79,11183806,1242087709.0,487.79,-0.62
2024-04-09,MSFT,Technology,NASDAQ,487.79,493.27,473.62,486.59,3279743,2501800461.0,486.59,-0.25
2024-04-10,MSFT,Technology,NASDAQ,486.59,524.42,472.89,513.87,690649,2725239423.0,513.87,5.61
2024-04-11,MSFT,Technology,NASDAQ,513.87,522.4,503.01,517.73,11646373,4436968252.0,517.73,0.75
2024-04-12,MSFT,Technology,NASDAQ,517.73,538.01,507.06,524.67,1128519,637770006.0,524.67,1.34
2024-04-15,MSFT,Technology,NASDAQ,524.67,534.56,515.8,533.97,2145893,1404498303.0,533.97,1.77
2024-04-16,MSFT,Technology,NASDAQ,533.97,546.3,525.16,533.39,2882806,3850282280.0,533.39,-0.11
2024-04-17,MSFT,Technology,NASDAQ,533.39,542.32,511.52,525.51,5906742,5174563527.0,525.51,-1.48
2024-04-18,MSFT,Technology,NASDAQ,525.51,529.03,512.92,517.21,17367199,3500286911.0,517.21,-1.58
2024-04-19,MSFT,Technology,NASDAQ,517.21,535.33,507.31,533.14,1837482,1628004344.0,533.14,3.08
2024-04-22,MSFT,Technology,NASDAQ,533.14,540.25,511.27,511.45,489891,4357445076.0,511.45,-4.07
2024-04-23,MSFT,Technology,NASDAQ,511.45,530.27,504.0,521.88,3566645,4935174564.0,521.88,2.04
2024-04-24,MSFT,Technology,NASDAQ,521.88,529.21,517.68,520.09,7253073,2099951483.0,520.09,-0.34
2024-04-25,MSFT,Technology,NASDAQ,520.09,533.11,487.97,500.5,7517535,4097671909.0,500.5,-3.77
2024-04-26,MSFT,Technology,NASDAQ,500.5,504.73,488.46,493.34,1450789,2351713394.0,493.34,-1.43
2024-04-29,MSFT,Technology,NASDAQ,493.34,506.43,479.83,483.11,1476424,1219226134.0,483.11,-2.07
2024-04-30,MSFT,Technology,NASDAQ,483.11,509.07,477.64,499.7,10236338,1607077706.0,499.7,3.43
2024-05-01,MSFT,Technology,NASDAQ,499.7,506.33,465.74,472.5,7657785,701272474.0,472.5,-5.44
2024-05-02,MSFT,Technology,NASDAQ,472.5,488.3,466.89,487.72,7691693,3614288825.0,487.72,3.22
2024-05-03,MSFT,Technology,NASDAQ,487.72,489.42,472.76,484.39,1217799,3081992377.0,484.39,-0.68
2024-05-06,MSFT,Technology,NASDAQ,484.39,498.8,482.11,490.26,8283281,1446823603.0,490.26,1.21
