date,location,climate_zone,temperature,rainfall,humidity,wind_speed,air_quality_index
2023-05-10,Moscow,Continental,16.5,5.4,75.0,18.5,117
2023-05-17,Moscow,Continental,12.8,1.3,79.8,30.1,38
2023-05-24,Moscow,Continental,14.7,0.7,84.6,20.4,195
2023-05-31,Moscow,Continental,5.2,0.5,58.8,11.3,193
2023-06-07,Moscow,Continental,9.6,5.9,59.1,23.7,36
2023-06-14,Moscow,Continental,5.7,3.9,83.9,29.3,123
2023-06-21,Moscow,Continental,10.1,0.4,84.9,13.9,102
2023-06-28,Moscow,Continental,8.2,4.0,31.9,10.3,63
2023-07-05,Moscow,Continental,6.7,1.3,31.9,9.8,139
2023-07-12,Moscow,Continental,8.0,0.0,44.4,1.1,113
2023-07-19,Moscow,Continental,6.4,5.5,65.5,0.1,163
2023-07-26,Moscow,Continental,2.7,4.9,83.6,10.6,169
2023-08-02,Moscow,Continental,-0.1,7.4,67.0,27.5,45
2023-08-09,Moscow,Continental,-6.4,0.8,83.6,3.4,49
2023-08-16,Moscow,Continental,-1.9,10.0,30.7,3.6,114
2023-08-23,Moscow,Continental,0.5,2.9,67.2,2.6,182
2023-08-30,Moscow,Continental,-3.4,4.5,83.1,12.0,74
2023-09-06,Moscow,Continental,-4.6,1.1,61.5,6.5,128
2023-09-13,Moscow,Continental,-3.1,4.9,62.2,13.0,72
2023-09-20,Moscow,Continental,-6.2,1.9,72.2,6.0,35
2023-09-27,Moscow,Continental,-1.6,1.4,83.6,27.5,184
2023-10-04,Moscow,Continental,-2.6,0.4,35.2,4.1,181
2023-10-11,Moscow,Continental,-6.8,7.7,65.3,8.1,43
2023-10-18,Moscow,Continental,-4.8,1.4,31.9,9.5,100
2023-10-25,Moscow,Continental,0.3,0.5,43.3,1.8,143
2023-11-01,Moscow,Continental,-5.0,1.3,88.7,33.7,93
2023-11-08,Moscow,Continental,-5.6,0.6,61.9,9.3,91
2023-11-15,Moscow,Continental,-5.3,8.0,50.3,12.1,105
2023-11-22,Moscow,Continental,0.4,2.2,68.0,6.2,192
2023-11-29,Moscow,Continental,-6.4,0.1,72.3,6.8,97
2023-12-06,Moscow,Continental,3.2,2.7,85.0,31.7,46
2023-12-13,Moscow,Continental,-1.6,9.3,71.0,10.3,126
2023-12-20,Moscow,Continental,6.7,1.8,70.9,50.4,188
2023-12-27,Moscow,Continental,4.2,1.2,37.4,6.7,177
2024-01-03,Moscow,Continental,7.1,0.1,48.4,3.4,155
2024-01-10,Moscow,Continental,9.6,5.2,53.9,9.8,97
2024-01-17,Moscow,Continental,8.3,1.3,40.6,6.5,195
2024-01-24,Moscow,Continental,9.5,0.1,77.7,5.4,137
2024-01-31,Moscow,Continental,11.0,3.6,63.2,9.6,159
2024-02-07,Moscow,Continental,10.5,1.1,61.1,0.3,196
2024-02-14,Moscow,Continental,6.6,1.4,57.5,7.3,113
2024-02-21,Moscow,Continental,10.0,0.4,33.9,14.4,141
2024-02-28,Moscow,Continental,5.9,1.2,54.7,7.7,36
2024-03-06,Moscow,Continental,10.2,0.9,68.4,6.8,70
2024-03-13,Moscow,Continental,10.6,0.0,61.2,11.4,67
2024-03-20,Moscow,Continental,13.9,1.2,74.6,42.5,174
2024-03-27,Moscow,Continental,13.1,1.5,40.3,3.6,125
2024-04-03,Moscow,Continental,12.9,1.1,87.7,12.8,99
2024-04-10,Moscow,Continental,15.5,0.8,37.1,8.4,96
2024-04-17,Moscow,Continental,14.8,7.5,72.0,7.0,103
2024-04-24,Moscow,Continental,11.5,2.3,73.5,33.5,192
2024-05-01,Moscow,Continental,13.9,4.0,67.9,6.4,132
2024-05-08,Moscow,Continental,11.2,0.6,60.8,4.0,46
2024-05-15,Moscow,Continental,13.9,2.1,57.1,34.6,191
2024-05-22,Moscow,Continental,9.2,3.6,46.5,7.9,176
2024-05-29,Moscow,Continental,13.7,1.4,50.2,13.0,172
2024-06-05,Moscow,Continental,11.2,0.0,65.3,7.0,100
2024-06-12,Moscow,Continental,7.7,2.3,70.8,11.1,84
2024-06-19,Moscow,Continental,6.5,3.4,66.7,15.1,152
2024-06-26,Moscow,Continental,4.3,1.4,32.5,8.8,68
2024-07-03,Moscow,Continental,3.2,1.1,54.6,4.7,100
2024-07-10,Moscow,Continental,6.6,2.8,70.0,47.6,91
2024-07-17,Moscow,Continental,-0.5,1.9,38.6,7.4,153
2024-07-24,Moscow,Continental,0.6,4.3,64.6,4.4,72
2024-07-31,Moscow,Continental,-1.3,3.7,84.7,17.2,49
2024-08-07,Moscow,Continental,-1.4,12.3,45.5,12.9,101
2024-08-14,Moscow,Continental,-5.0,0.7,84.8,2.1,72
2024-08-21,Moscow,Continental,2.7,2.5,61.9,6.5,127
2024-08-28,Moscow,Continental,0.6,0.6,55.3,15.4,122
2024-09-04,Moscow,Continental,-5.1,0.1,78.7,3.6,168
2024-09-11,Moscow,Continental,-2.0,0.9,50.0,0.4,127
2024-09-18,Moscow,Continental,-9.3,3.1,45.0,5.4,103
2024-09-25,Moscow,Continental,-7.1,2.7,88.1,6.1,183
2024-10-02,Moscow,Continental,-9.7,4.7,56.1,6.7,109
2024-10-09,Moscow,Continental,-4.9,1.5,42.1,3.4,187
2024-10-16,Moscow,Continental,-5.4,1.3,49.0,9.7,137
2024-10-23,Moscow,Continental,-6.6,2.0,82.8,21.9,54
2024-10-30,Moscow,Continental,-4.4,4.0,30.1,4.8,47
2024-11-06,Moscow,Continental,0.8,1.9,51.9,23.5,188
2024-11-13,Moscow,Continental,-7.2,0.4,37.9,9.0,118
2024-11-20,Moscow,Continental,-1.2,3.4,76.6,15.5,29
2024-11-27,Moscow,Continental,-4.4,0.6,81.7,22.4,182
2024-12-04,Moscow,Continental,-0.1,0.7,64.1,2.8,136
2024-12-11,Moscow,Continental,2.5,2.1,62.7,0.5,93
2024-12-18,Moscow,Continental,-0.0,1.1,67.6,3.4,57
2024-12-25,Moscow,Continental,-0.9,0.7,39.5,2.2,181
2020-01-01,Lagos,Tropical,33.8,4.2,32.5,1.9,188
2020-01-08,Lagos,Tropical,30.2,7.9,77.1,2.7,87
2020-01-15,Lagos,Tropical,31.0,2.7,63.6,2.1,57
2020-01-22,Lagos,Tropical,34.4,3.3,74.7,2.3,57
2020-01-29,Lagos,Tropical,38.5,9.4,52.6,3.5,142
2020-02-05,Lagos,Tropical,33.5,0.4,68.5,6.4,181
2020-02-12,Lagos,Tropical,40.5,2.5,56.0,1.6,163
2020-02-19,Lagos,Tropical,40.1,13.4,67.4,4.2,75
2020-02-26,Lagos,Tropical,41.1,2.5,70.6,6.5,44
2020-03-04,Lagos,Tropical,36.0,0.0,66.0,3.3,186
2020-03-11,Lagos,Tropical,34.5,2.3,31.2,7.4,184
2020-03-18,Lagos,Tropical,38.9,3.7,88.4,24.2,73
2020-03-25,Lagos,Tropical,40.9,1.0,36.2,0.5,69
2020-04-01,Lagos,Tropical,40.4,4.9,80.4,11.5,70
2020-04-08,Lagos,Tropical,42.5,2.0,59.9,31.8,166
2020-04-15,Lagos,Tropical,39.4,6.9,45.1,5.4,88
2020-04-22,Lagos,Tropical,34.9,1.4,30.5,2.7,120
2020-04-29,Lagos,Tropical,42.0,6.2,48.2,7.1,117
2020-05-06,Lagos,Tropical,33.2,0.2,32.2,0.3,76
2020-05-13,Lagos,Tropical,39.6,3.8,33.7,14.5,74
2020-05-20,Lagos,Tropical,34.8,1.5,78.5,1.8,192
2020-05-27,Lagos,Tropical,36.2,2.9,68.8,6.8,28
2020-06-03,Lagos,Tropical,39.6,6.1,62.1,11.4,57
2020-06-10,Lagos,Tropical,34.4,0.5,37.6,17.5,118
2020-06-17,Lagos,Tropical,30.1,11.1,31.8,13.8,57
2020-06-24,Lagos,Tropical,31.5,9.6,53.9,3.6,40
2020-07-01,Lagos,Tropical,28.0,4.1,58.7,1.1,132
2020-07-08,Lagos,Tropical,27.9,7.3,84.3,5.3,168
2020-07-15,Lagos,Tropical,26.3,0.9,56.1,5.1,81
2020-07-22,Lagos,Tropical,28.6,0.7,69.0,0.8,46
2020-07-29,Lagos,Tropical,19.7,0.0,41.4,28.3,192
2020-08-05,Lagos,Tropical,26.6,29.4,61.5,7.9,147
2020-08-12,Lagos,Tropical,20.1,2.1,57.6,2.1,40
2020-08-19,Lagos,Tropical,20.0,1.6,57.0,10.6,67
2020-08-26,Lagos,Tropical,19.1,2.4,83.7,0.1,71
2020-09-02,Lagos,Tropical,19.4,3.8,49.3,0.8,57
2020-09-09,Lagos,Tropical,21.9,3.3,63.8,9.0,153
2020-09-16,Lagos,Tropical,19.4,0.1,50.1,2.0,119
2020-09-23,Lagos,Tropical,19.9,1.1,42.5,10.8,96
2020-09-30,Lagos,Tropical,17.3,2.0,85.4,5.4,114
2020-10-07,Lagos,Tropical,21.2,10.2,62.2,13.9,110
2020-10-14,Lagos,Tropical,22.0,13.3,65.6,16.1,47
2020-10-21,Lagos,Tropical,19.3,1.7,66.9,23.3,34
2020-10-28,Lagos,Tropical,18.0,2.5,48.2,12.5,137
2020-11-04,Lagos,Tropical,22.2,4.0,74.5,2.5,21
2020-11-11,Lagos,Tropical,18.2,2.3,87.6,5.9,174
2020-11-18,Lagos,Tropical,26.2,0.9,55.2,6.6,163
2020-11-25,Lagos,Tropical,26.7,3.8,47.4,11.6,95
2020-12-02,Lagos,Tropical,26.7,8.8,80.7,8.4,120
2020-12-09,Lagos,Tropical,27.0,4.6,40.8,7.8,43
2020-12-16,Lagos,Tropical,33.8,3.2,32.9,21.4,21
2020-12-23,Lagos,Tropical,23.7,6.2,55.4,10.5,137
2020-12-30,Lagos,Tropical,28.3,12.0,42.9,2.3,103
2021-01-06,Lagos,Tropical,31.9,1.3,74.9,5.7,103
2021-01-13,Lagos,Tropical,34.0,4.6,30.9,4.4,105
2021-01-20,Lagos,Tropical,33.6,12.9,36.2,4.9,27
2021-01-27,Lagos,Tropical,36.9,0.4,87.3,2.1,122
2021-02-03,Lagos,Tropical,32.7,10.5,34.3,0.3,74
2021-02-10,Lagos,Tropical,34.1,1.0,56.6,1.8,81
2021-02-17,Lagos,Tropical,41.6,0.5,65.4,9.8,181
2021-02-24,Lagos,Tropical,36.7,5.4,49.0,13.9,133
2021-03-03,Lagos,Tropical,39.5,7.2,88.4,0.4,44
2021-03-10,Lagos,Tropical,41.6,1.3,60.5,21.9,142
2021-03-17,Lagos,Tropical,36.3,9.5,39.9,13.1,146
2021-03-24,Lagos,Tropical,40.0,0.1,66.2,1.6,133
2021-03-31,Lagos,Tropical,41.1,2.3,42.6,15.0,158
2021-04-07,Lagos,Tropical,39.9,2.5,66.7,0.5,115
2021-04-14,Lagos,Tropical,36.2,3.7,57.1,8.7,63
2021-04-21,Lagos,Tropical,38.3,3.6,45.7,12.8,176
2021-04-28,Lagos,Tropical,40.1,1.7,75.1,0.3,144
2021-05-05,Lagos,Tropical,36.0,6.2,32.9,5.2,123
2021-05-12,Lagos,Tropical,41.3,6.7,45.1,3.0,100
2021-05-19,Lagos,Tropical,31.5,3.3,65.8,6.4,137
2021-05-26,Lagos,Tropical,39.1,7.4,30.1,22.0,195
2021-06-02,Lagos,Tropical,37.2,1.1,87.5,7.0,150
2021-06-09,Lagos,Tropical,35.8,1.9,51.6,11.1,193
2021-06-16,Lagos,Tropical,33.7,9.9,60.5,5.7,83
2021-06-23,Lagos,Tropical,30.8,8.6,37.8,1.9,84
2021-06-30,Lagos,Tropical,26.7,0.1,72.0,10.4,89
2021-07-07,Lagos,Tropical,31.5,3.7,86.8,9.0,117
2021-07-14,Lagos,Tropical,29.0,7.5,49.3,4.4,182
2021-07-21,Lagos,Tropical,21.1,9.0,72.3,8.6,136
2021-07-28,Lagos,Tropical,24.6,3.4,33.3,30.9,141
2021-08-04,Lagos,Tropical,20.5,8.5,69.3,7.1,188
2021-08-11,Lagos,Tropical,18.9,0.6,51.8,2.9,193
2021-08-18,Lagos,Tropical,23.1,8.0,32.6,8.4,153
2021-08-25,Lagos,Tropical,20.9,9.6,58.3,20.3,134
2021-09-01,Lagos,Tropical,27.7,4.0,35.8,1.4,154
2021-09-08,Lagos,Tropical,20.8,2.3,67.6,15.8,176
2021-09-15,Lagos,Tropical,18.3,4.1,72.5,1.4,98
2021-09-22,Lagos,Tropical,13.8,3.1,37.0,11.2,165
2021-09-29,Lagos,Tropical,24.0,7.0,61.5,4.6,77
2021-10-06,Lagos,Tropical,17.4,9.0,54.3,32.7,37
2021-10-13,Lagos,Tropical,22.7,0.4,53.2,9.2,191
2021-10-20,Lagos,Tropical,22.7,1.3,73.9,3.0,177
2021-10-27,Lagos,Tropical,24.8,5.9,80.6,6.6,52
2021-11-03,Lagos,Tropical,21.4,0.7,87.3,16.1,98
2021-11-10,Lagos,Tropical,16.5,4.4,77.4,10.7,23
2021-11-17,Lagos,Tropical,20.9,2.7,80.5,2.6,94
2021-11-24,Lagos,Tropical,16.6,2.8,78.4,3.5,134
2021-12-01,Lagos,Tropical,32.5,1.6,73.0,9.0,101
2021-12-08,Lagos,Tropical,25.8,0.1,58.9,5.4,133
2021-12-15,Lagos,Tropical,26.4,4.3,82.4,19.9,74
2021-12-22,Lagos,Tropical,32.0,1.8,65.1,5.5,112
2021-12-29,Lagos,Tropical,29.8,5.4,48.7,3.9,196
2022-01-05,Lagos,Tropical,30.3,14.9,79.5,4.3,141
2022-01-12,Lagos,Tropical,33.6,1.3,34.9,20.8,111
2022-01-19,Lagos,Tropical,31.4,13.0,39.8,5.2,181
2022-01-26,Lagos,Tropical,33.0,3.7,59.1,4.4,81
2022-02-02,Lagos,Tropical,37.9,2.4,40.4,24.4,185
2022-02-09,Lagos,Tropical,33.1,2.5,86.8,2.8,183
2022-02-16,Lagos,Tropical,38.9,6.7,56.9,27.7,71
2022-02-23,Lagos,Tropical,41.5,1.5,75.5,8.2,95
2022-03-02,Lagos,Tropical,35.6,2.2,48.0,2.4,23
2022-03-09,Lagos,Tropical,39.8,1.5,78.1,0.7,27
2022-03-16,Lagos,Tropical,36.5,9.5,58.8,20.4,91
2022-03-23,Lagos,Tropical,40.5,1.5,63.8,7.6,111
2022-03-30,Lagos,Tropical,41.3,4.0,60.4,2.5,94
2022-04-06,Lagos,Tropical,40.4,10.5,70.6,4.4,167
2022-04-13,Lagos,Tropical,41.2,1.4,82.6,5.0,29
2022-04-20,Lagos,Tropical,39.7,1.1,83.5,0.3,170
2022-04-27,Lagos,Tropical,42.4,6.1,32.5,23.7,104
2022-05-04,Lagos,Tropical,35.8,6.1,59.4,2.1,128
2022-05-11,Lagos,Tropical,37.5,2.7,35.1,1.0,161
2022-05-18,Lagos,Tropical,32.6,12.9,76.5,8.5,71
2022-05-25,Lagos,Tropical,37.9,1.5,37.3,28.5,58
2022-06-01,Lagos,Tropical,30.8,0.9,31.4,1.4,52
2022-06-08,Lagos,Tropical,28.8,10.0,37.9,9.1,145
2022-06-15,Lagos,Tropical,34.7,0.9,73.1,14.1,111
2022-06-22,Lagos,Tropical,32.1,9.9,78.8,0.3,172
2022-06-29,Lagos,Tropical,29.7,1.3,63.1,4.4,191
2022-07-06,Lagos,Tropical,27.7,2.3,32.7,3.6,167
2022-07-13,Lagos,Tropical,28.1,6.8,43.0,0.6,182
2022-07-20,Lagos,Tropical,26.0,2.0,52.9,9.6,55
2022-07-27,Lagos,Tropical,30.4,0.6,76.1,11.7,154
2022-08-03,Lagos,Tropical,24.2,7.9,32.4,4.0,34
2022-08-10,Lagos,Tropical,27.1,8.8,73.9,45.4,163
2022-08-17,Lagos,Tropical,19.7,10.4,76.0,4.5,25
2022-08-24,Lagos,Tropical,19.5,5.0,31.4,22.8,195
2022-08-31,Lagos,Tropical,16.3,5.1,42.6,0.3,159
2022-09-07,Lagos,Tropical,23.9,13.2,61.7,14.0,139
2022-09-14,Lagos,Tropical,21.0,6.9,42.3,4.6,79
2022-09-21,Lagos,Tropical,24.2,11.6,60.5,5.3,53
2022-09-28,Lagos,Tropical,24.0,1.7,49.4,11.4,25
2022-10-05,Lagos,Tropical,17.2,1.5,69.6,4.5,106
2022-10-12,Lagos,Tropical,13.8,7.3,86.5,2.4,147
2022-10-19,Lagos,Tropical,21.1,0.8,39.6,0.1,50
2022-10-26,Lagos,Tropical,18.7,9.6,31.3,9.4,191
2022-11-02,Lagos,Tropical,16.9,4.9,40.7,14.1,64
2022-11-09,Lagos,Tropical,21.0,16.0,34.3,8.7,129
2022-11-16,Lagos,Tropical,24.5,2.0,62.0,0.6,70
2022-11-23,Lagos,Tropical,25.8,3.3,35.2,18.5,107
2022-11-30,Lagos,Tropical,23.0,4.1,65.6,4.7,30
2022-12-07,Lagos,Tropical,22.6,18.9,68.5,0.3,166
2022-12-14,Lagos,Tropical,28.7,4.2,53.0,3.9,130
2022-12-21,Lagos,Tropical,24.7,3.8,85.1,11.6,141
2022-12-28,Lagos,Tropical,26.2,1.2,67.3,1.4,66
2023-01-04,Lagos,Tropical,31.7,9.0,49.6,6.7,194
2023-01-11,Lagos,Tropical,39.0,8.6,75.7,44.2,88
2023-01-18,Lagos,Tropical,33.8,12.4,76.6,2.6,146
2023-01-25,Lagos,Tropical,36.5,1.7,33.4,0.5,197
2023-02-01,Lagos,Tropical,33.7,2.8,56.5,0.7,69
2023-02-08,Lagos,Tropical,36.2,6.0,46.3,3.5,166
2023-02-15,Lagos,Tropical,34.3,0.1,68.2,5.0,110
2023-02-22,Lagos,Tropical,35.3,4.9,41.2,7.1,147
2023-03-01,Lagos,Tropical,39.3,10.4,57.7,3.3,86
2023-03-08,Lagos,Tropical,47.0,2.1,70.1,2.6,57
2023-03-15,Lagos,Tropical,39.7,3.2,51.1,4.5,185
2023-03-22,Lagos,Tropical,45.1,11.4,84.1,4.0,177
2023-03-29,Lagos,Tropical,41.3,4.2,52.0,17.7,155
2023-04-05,Lagos,Tropical,37.1,1.8,66.7,5.8,98
2023-04-12,Lagos,Tropical,37.0,4.5,42.5,3.9,120
2023-04-19,Lagos,Tropical,39.2,0.8,35.4,8.3,131
2023-04-26,Lagos,Tropical,39.7,1.4,82.0,5.7,54
2023-05-03,Lagos,Tropical,42.2,7.2,45.7,2.8,39
2023-05-10,Lagos,Tropical,39.1,11.2,68.0,2.5,77
2023-05-17,Lagos,Tropical,36.6,2.9,72.4,8.9,85
2023-05-24,Lagos,Tropical,37.5,4.0,73.8,0.4,83
2023-05-31,Lagos,Tropical,37.8,1.8,54.6,4.3,97
2023-06-07,Lagos,Tropical,32.6,1.1,62.9,1.2,161
2023-06-14,Lagos,Tropical,34.3,0.4,36.5,7.1,35
2023-06-21,Lagos,Tropical,29.5,0.3,38.6,18.2,54
2023-06-28,Lagos,Tropical,27.6,2.2,86.8,9.2,50
2023-07-05,Lagos,Tropical,36.1,1.3,32.8,29.0,53
2023-07-12,Lagos,Tropical,25.2,7.3,34.1,17.5,148
2023-07-19,Lagos,Tropical,28.2,0.8,83.2,13.1,164
2023-07-26,Lagos,Tropical,16.3,0.9,65.4,13.6,35
2023-08-02,Lagos,Tropical,25.6,2.5,40.2,4.8,31
2023-08-09,Lagos,Tropical,23.8,0.6,56.3,18.5,73
2023-08-16,Lagos,Tropical,27.2,6.4,41.1,33.3,98
2023-08-23,Lagos,Tropical,26.0,0.7,36.6,25.5,130
2023-08-30,Lagos,Tropical,22.7,1.9,32.2,4.5,151
2023-09-06,Lagos,Tropical,18.9,1.4,73.7,5.4,195
2023-09-13,Lagos,Tropical,24.4,1.5,38.3,2.5,57
2023-09-20,Lagos,Tropical,19.8,0.7,46.4,2.1,182
2023-09-27,Lagos,Tropical,17.9,3.1,43.7,2.2,21
2023-10-04,Lagos,Tropical,17.1,0.1,73.5,4.3,80
2023-10-11,Lagos,Tropical,15.6,0.2,79.1,45.9,85
2023-10-18,Lagos,Tropical,23.9,7.8,45.2,14.4,150
2023-10-25,Lagos,Tropical,25.6,1.6,56.9,21.5,58
2023-11-01,Lagos,Tropical,24.5,2.7,80.4,8.9,24
2023-11-08,Lagos,Tropical,21.7,3.4,83.4,18.7,29
2023-11-15,Lagos,Tropical,22.2,0.4,35.9,5.4,43
2023-11-22,Lagos,Tropical,20.8,5.7,64.8,9.0,31
2023-11-29,Lagos,Tropical,30.3,1.5,86.5,7.6,149
2023-12-06,Lagos,Tropical,26.7,0.4,65.7,8.9,87
2023-12-13,Lagos,Tropical,24.5,2.0,78.5,1.4,132
2023-12-20,Lagos,Tropical,21.8,8.5,60.5,6.8,195
2023-12-27,Lagos,Tropical,30.0,1.8,62.7,2.5,86
2024-01-03,Lagos,Tropical,31.4,5.0,63.3,12.2,108
2024-01-10,Lagos,Tropical,30.0,8.8,46.0,3.3,156
2024-01-17,Lagos,Tropical,37.1,2.6,89.2,1.1,167
2024-01-24,Lagos,Tropical,33.5,4.1,38.6,8.1,108
2024-01-31,Lagos,Tropical,30.4,2.5,46.8,26.8,136
2024-02-07,Lagos,Tropical,37.3,1.2,81.5,0.6,188
2024-02-14,Lagos,Tropical,34.6,2.8,72.2,2.0,128
2024-02-21,Lagos,Tropical,34.9,2.7,45.8,0.7,75
2024-02-28,Lagos,Tropical,39.1,0.9,54.2,4.2,157
2024-03-06,Lagos,Tropical,41.0,6.4,71.4,34.5,40
2024-03-13,Lagos,Tropical,39.8,7.7,62.8,7.9,144
2024-03-20,Lagos,Tropical,36.8,3.1,71.8,60.1,135
2024-03-27,Lagos,Tropical,39.9,5.6,50.5,7.8,51
2024-04-03,Lagos,Tropical,42.7,4.9,30.2,26.8,176
2024-04-10,Lagos,Tropical,28.6,6.7,67.7,4.7,183
2024-04-17,Lagos,Tropical,44.4,3.5,78.2,12.5,141
2024-04-24,Lagos,Tropical,37.0,2.1,45.1,8.6,195
2024-05-01,Lagos,Tropical,37.8,9.5,84.4,7.1,43
2024-05-08,Lagos,Tropical,35.1,6.2,80.0,1.3,31
2024-05-15,Lagos,Tropical,30.6,3.6,86.7,7.9,132
2024-05-22,Lagos,Tropical,32.0,4.2,72.7,18.4,33
2024-05-29,Lagos,Tropical,35.8,1.3,50.3,6.7,115
2024-06-05,Lagos,Tropical,39.0,9.4,54.8,2.9,77
2024-06-12,Lagos,Tropical,32.2,4.5,41.3,21.9,193
2024-06-19,Lagos,Tropical,29.6,1.6,56.6,0.9,58
2024-06-26,Lagos,Tropical,25.5,3.4,60.1,0.2,186
2024-07-03,Lagos,Tropical,31.5,6.3,68.4,10.9,71
2024-07-10,Lagos,Tropical,31.0,3.7,61.7,32.6,169
2024-07-17,Lagos,Tropical,26.0,2.0,47.7,20.6,23
2024-07-24,Lagos,Tropical,24.0,6.0,45.5,25.6,130
2024-07-31,Lagos,Tropical,23.6,9.1,87.0,16.4,32
2024-08-07,Lagos,Tropical,24.8,13.9,37.7,0.9,118
2024-08-14,Lagos,Tropical,25.5,11.7,44.3,2.3,179
2024-08-21,Lagos,Tropical,21.7,12.5,38.4,8.0,44
2024-08-28,Lagos,Tropical,21.3,0.3,33.0,1.2,157
2024-09-04,Lagos,Tropical,20.7,2.1,55.1,26.4,94
2024-09-11,Lagos,Tropical,25.3,6.0,31.3,19.4,57
2024-09-18,Lagos,Tropical,22.0,0.7,79.3,7.0,93
2024-09-25,Lagos,Tropical,21.5,0.5,51.1,5.2,133
2024-10-02,Lagos,Tropical,18.5,4.3,34.4,1.9,69
2024-10-09,Lagos,Tropical,23.5,0.3,40.1,6.1,162
2024-10-16,Lagos,Tropical,22.6,11.1,84.8,2.4,143
2024-10-23,Lagos,Tropical,14.1,2.2,64.5,17.9,70
2024-10-30,Lagos,Tropical,22.3,24.3,53.8,5.4,100
2024-11-06,Lagos,Tropical,23.5,4.3,51.9,0.8,181
2024-11-13,Lagos,Tropical,22.8,1.6,86.9,6.2,141
2024-11-20,Lagos,Tropical,18.8,7.1,35.9,5.9,173
2024-11-27,Lagos,Tropical,26.2,7.4,85.7,3.0,122
2024-12-04,Lagos,Tropical,20.7,0.9,37.0,2.0,46
2024-12-11,Lagos,Tropical,23.8,2.1,38.9,10.1,151
2024-12-18,Lagos,Tropical,27.9,28.6,52.5,9.1,119
2024-12-25,Lagos,Tropical,29.2,4.1,53.0,3.1,140
2020-01-01,Bangkok,Tropical,31.1,0.4,71.7,2.9,45
2020-01-08,Bangkok,Tropical,35.8,0.3,31.1,36.5,46
2020-01-15,Bangkok,Tropical,36.9,6.8,37.6,1.1,181
2020-01-22,Bangkok,Tropical,27.9,6.0,84.3,16.4,96
2020-01-29,Bangkok,Tropical,36.5,4.9,68.7,12.5,174
2020-02-05,Bangkok,Tropical,39.3,1.9,89.7,0.4,40
2020-02-12,Bangkok,Tropical,43.0,0.0,32.6,2.8,179
2020-02-19,Bangkok,Tropical,44.2,4.4,86.2,20.2,73
2020-02-26,Bangkok,Tropical,39.0,9.1,84.6,7.1,128
2020-03-04,Bangkok,Tropical,42.0,3.0,69.7,12.3,174
2020-03-11,Bangkok,Tropical,44.1,0.1,31.3,0.1,162
2020-03-18,Bangkok,Tropical,40.6,1.2,48.3,37.0,111
2020-03-25,Bangkok,Tropical,38.7,6.2,35.7,13.2,167
2020-04-01,Bangkok,Tropical,37.0,5.1,79.1,0.1,33
2020-04-08,Bangkok,Tropical,47.5,6.6,65.2,6.0,179
2020-04-15,Bangkok,Tropical,41.3,0.7,53.7,1.9,113
2020-04-22,Bangkok,Tropical,36.7,1.6,70.0,22.6,185
2020-04-29,Bangkok,Tropical,41.8,0.3,31.8,1.1,142
2020-05-06,Bangkok,Tropical,38.4,1.8,75.4,5.7,199
2020-05-13,Bangkok,Tropical,39.7,4.2,43.3,14.1,119
2020-05-20,Bangkok,Tropical,33.7,0.5,55.8,8.8,131
2020-05-27,Bangkok,Tropical,39.3,1.7,50.4,27.5,41
2020-06-03,Bangkok,Tropical,38.1,0.2,57.2,16.2,125
2020-06-10,Bangkok,Tropical,37.2,5.0,80.6,3.0,27
2020-06-17,Bangkok,Tropical,35.5,4.8,56.1,5.6,140
2020-06-24,Bangkok,Tropical,34.9,10.6,75.5,8.3,32
2020-07-01,Bangkok,Tropical,30.9,2.6,63.9,15.7,81
2020-07-08,Bangkok,Tropical,31.6,0.1,78.5,27.9,51
2020-07-15,Bangkok,Tropical,30.1,22.4,66.1,15.4,48
2020-07-22,Bangkok,Tropical,32.7,21.7,53.9,4.0,191
2020-07-29,Bangkok,Tropical,31.5,8.7,86.2,16.3,162
2020-08-05,Bangkok,Tropical,24.2,0.6,72.0,0.1,154
2020-08-12,Bangkok,Tropical,24.0,0.6,81.0,31.8,103
2020-08-19,Bangkok,Tropical,26.1,2.5,70.5,0.6,172
2020-08-26,Bangkok,Tropical,18.4,3.5,50.2,3.5,150
2020-09-02,Bangkok,Tropical,31.3,8.5,71.5,10.9,32
2020-09-09,Bangkok,Tropical,20.0,0.5,54.1,31.5,38
2020-09-16,Bangkok,Tropical,21.9,2.8,30.7,26.1,168
2020-09-23,Bangkok,Tropical,26.6,6.4,83.0,9.6,37
2020-09-30,Bangkok,Tropical,23.0,1.3,35.9,38.8,160
2020-10-07,Bangkok,Tropical,23.2,10.2,30.2,0.2,155
2020-10-14,Bangkok,Tropical,23.8,6.8,78.9,11.6,32
2020-10-21,Bangkok,Tropical,30.2,2.5,41.1,15.7,61
2020-10-28,Bangkok,Tropical,25.0,12.4,46.7,2.1,144
2020-11-04,Bangkok,Tropical,24.8,9.8,85.5,17.5,187
2020-11-11,Bangkok,Tropical,23.7,0.7,39.4,11.5,190
2020-11-18,Bangkok,Tropical,23.4,0.3,71.7,17.9,87
2020-11-25,Bangkok,Tropical,24.5,6.1,51.6,0.5,88
2020-12-02,Bangkok,Tropical,26.6,9.4,48.6,2.2,107
2020-12-09,Bangkok,Tropical,21.7,4.8,56.6,2.8,133
2020-12-16,Bangkok,Tropical,33.6,1.9,53.2,9.7,158
